Пара категорий;support;confidence;lift
КАНЦТОВАРЫ, КНИГИ, ДИСКИ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.00017232465965879716;0.002501876407305479;7.641257258733523
КАНЦТОВАРЫ, КНИГИ, ДИСКИ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0019128037222126487;0.02777082812109082;1.2026426536320152
КАНЦТОВАРЫ, КНИГИ, ДИСКИ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.010460106841288988;0.15186389792344257;1.2744268975411965
КОСМЕТИКА/ГИГИЕНА & ДЕТСКОЕ ПИТАНИЕ;0.029036705152507322;0.25642976715872773;2.8556168467129095
КОСМЕТИКА/ГИГИЕНА & ЖЕНСКИЕ ШТУЧКИ;0.001895571256246769;0.01674022218840359;5.551057677674631
КОСМЕТИКА/ГИГИЕНА & ИГРУШКИ;0.03651559538169912;0.32247755288388374;0.883581490809376
КОСМЕТИКА/ГИГИЕНА & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.012355678097535757;0.10911581190077614;1.584185780485874
КОСМЕТИКА/ГИГИЕНА & КРУПНОГАБАРИТНЫЙ ТОВАР;0.018524900913320697;0.163597625932126;0.6690324336040361
КОСМЕТИКА/ГИГИЕНА & ОБУВЬ;0.005566086506979148;0.049155379698676;0.7134784101836339
КОСМЕТИКА/ГИГИЕНА & ПОДГУЗНИКИ;0.06284680337756333;0.5550144574646173;2.2494404921547524
КОСМЕТИКА/ГИГИЕНА & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.001102877821816302;0.009739765636889362;1.4604614984720665
КОСМЕТИКА/ГИГИЕНА & ТЕКСТИЛЬ, ТРИКОТАЖ;0.029622608995347233;0.2616040176533252;1.3306057625052556
КОСМЕТИКА/ГИГИЕНА & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;6.892986386351888e-05;0.0006087353523055851;1.8592059207522689
КОСМЕТИКА/ГИГИЕНА & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.003842839910391177;0.033936995891036374;1.4696745310125678
КОСМЕТИКА/ГИГИЕНА & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.040323970360158536;0.3561101810987673;2.988441620992258
КРУПНОГАБАРИТНЫЙ ТОВАР & ДЕТСКОЕ ПИТАНИЕ;0.009408926417370326;0.038477801268498944;0.4284910396490105
КРУПНОГАБАРИТНЫЙ ТОВАР & ЖЕНСКИЕ ШТУЧКИ;0.0005686713768740307;0.002325581395348837;0.7711627906976743
КРУПНОГАБАРИТНЫЙ ТОВАР & ИГРУШКИ;0.034327072204032395;0.14038054968287528;0.38463965711777
КРУПНОГАБАРИТНЫЙ ТОВАР & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.00909874202998449;0.037209302325581395;0.5402191178267421
КРУПНОГАБАРИТНЫЙ ТОВАР & КОСМЕТИКА/ГИГИЕНА;0.018524900913320697;0.07575757575757576;0.6690324336040361
КРУПНОГАБАРИТНЫЙ ТОВАР & ОБУВЬ;0.005962433224194382;0.02438336856941508;0.3539186788602194
КРУПНОГАБАРИТНЫЙ ТОВАР & ПОДГУЗНИКИ;0.025383422367740823;0.10380549682875265;0.4207174871471236
КРУПНОГАБАРИТНЫЙ ТОВАР & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0009305531621575047;0.0038054968287526427;0.5706278578101185
КРУПНОГАБАРИТНЫЙ ТОВАР & ТЕКСТИЛЬ, ТРИКОТАЖ;0.025314492503877305;0.10352360817477096;0.5265557877449346
КРУПНОГАБАРИТНЫЙ ТОВАР & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;3.446493193175944e-05;0.00014094432699083862;0.430473647119914
КРУПНОГАБАРИТНЫЙ ТОВАР & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0017232465965879718;0.007047216349541931;0.30518654086859576
КРУПНОГАБАРИТНЫЙ ТОВАР & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.022350508357745994;0.09140239605355885;0.7670399194487375
ОБУВЬ & ДЕТСКОЕ ПИТАНИЕ;0.00427365155953817;0.062031015507753876;0.6907810074678483
ОБУВЬ & ЖЕНСКИЕ ШТУЧКИ;0.0004997415130105118;0.007253626813406703;2.405302651325663
ОБУВЬ & ИГРУШКИ;0.017008443908323283;0.24687343671835918;0.6764278546091121
ОБУВЬ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.0059279682922626226;0.08604302151075538;1.249206039096606
ОБУВЬ & КОСМЕТИКА/ГИГИЕНА;0.005566086506979148;0.0807903951975988;0.7134784101836339
ОБУВЬ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.005962433224194382;0.0865432716358179;0.3539186788602194
ОБУВЬ & ПОДГУЗНИКИ;0.008254351197656384;0.11980990495247623;0.48558239868642233
ОБУВЬ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0007065311046010684;0.01025512756378189;1.5377391538146334
