Пара категорий;support;confidence;lift
КОСМЕТИКА/ГИГИЕНА & ЖЕНСКИЕ ШТУЧКИ;0.00022953328232593726;0.002944062806673209;2.565260058881256
КОСМЕТИКА/ГИГИЕНА & ИГРУШКИ;0.014690130068859985;0.18842001962708538;0.6782290433836424
КОСМЕТИКА/ГИГИЕНА & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.0020657995409334353;0.02649656526005888;0.6129382441574682
КОСМЕТИКА/ГИГИЕНА & КРУПНОГАБАРИТНЫЙ ТОВАР;0.009869931140015302;0.12659470068694798;1.49736899364562
КОСМЕТИКА/ГИГИЕНА & ОБУВЬ;0.0039020657995409336;0.050049067713444556;0.3267439135937664
КОСМЕТИКА/ГИГИЕНА & ПОДГУЗНИКИ;0.02846212700841622;0.3650637880274779;1.6700678017217838
КОСМЕТИКА/ГИГИЕНА & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0004590665646518745;0.005888125613346418;0.905385903134561
КОСМЕТИКА/ГИГИЕНА & ТЕКСТИЛЬ, ТРИКОТАЖ;0.01958684009181331;0.2512266928361138;0.5614796298508905
КОСМЕТИКА/ГИГИЕНА & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
КОСМЕТИКА/ГИГИЕНА & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0009946442234123947;0.012757605495583905;2.033437851552215
КОСМЕТИКА/ГИГИЕНА & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.014613618974751339;0.1874386653581943;2.209038193175473
КРУПНОГАБАРИТНЫЙ ТОВАР & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
КРУПНОГАБАРИТНЫЙ ТОВАР & ЖЕНСКИЕ ШТУЧКИ;7.651109410864575e-05;0.0009049773755656109;0.7885369532428356
КРУПНОГАБАРИТНЫЙ ТОВАР & ИГРУШКИ;0.0404743687834736;0.47873303167420816;1.7232279603365188
КРУПНОГАБАРИТНЫЙ ТОВАР & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.007880642693190512;0.09321266968325792;2.1562647659472227
КРУПНОГАБАРИТНЫЙ ТОВАР & КОСМЕТИКА/ГИГИЕНА;0.009869931140015302;0.1167420814479638;1.49736899364562
КРУПНОГАБАРИТНЫЙ ТОВАР & ОБУВЬ;0.004973221117061974;0.058823529411764705;0.3840277369689134
КРУПНОГАБАРИТНЫЙ ТОВАР & ПОДГУЗНИКИ;0.017521040550879878;0.2072398190045249;0.9480659553339659
КРУПНОГАБАРИТНЫЙ ТОВАР & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0006885998469778118;0.008144796380090498;1.2523822198562682
КРУПНОГАБАРИТНЫЙ ТОВАР & ТЕКСТИЛЬ, ТРИКОТАЖ;0.02433052792654935;0.28778280542986423;0.6431807912052541
КРУПНОГАБАРИТНЫЙ ТОВАР & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;7.651109410864575e-05;0.0009049773755656109;3.9426847662141777
КРУПНОГАБАРИТНЫЙ ТОВАР & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.00038255547054322876;0.004524886877828055;0.7212228230879594
КРУПНОГАБАРИТНЫЙ ТОВАР & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.015072685539403214;0.17828054298642534;2.10110612879403
ОБУВЬ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ОБУВЬ & ЖЕНСКИЕ ШТУЧКИ;0.0001530221882172915;0.000999000999000999;0.8704628704628704
ОБУВЬ & ИГРУШКИ;0.0180566182096404;0.11788211788211789;0.4243236796252494
ОБУВЬ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.004284621270084162;0.027972027972027972;0.6470697444148771
ОБУВЬ & КОСМЕТИКА/ГИГИЕНА;0.0039020657995409336;0.025474525474525476;0.3267439135937664
ОБУВЬ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.004973221117061974;0.032467532467532464;0.3840277369689134
ОБУВЬ & ПОДГУЗНИКИ;0.006503442999234889;0.042457542457542456;0.1942317395590059
ОБУВЬ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.00038255547054322876;0.0024975024975024975;0.3840277369689134
ОБУВЬ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.03657230298393267;0.23876123876123875;0.5336199368347111
ОБУВЬ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
ОБУВЬ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0008416220351951033;0.005494505494505495;0.8757705708925221
ОБУВЬ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.0023718439173680186;0.015484515484515484;0.18249108871291017
ПОДГУЗНИКИ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ПОДГУЗНИКИ & ЖЕНСКИЕ ШТУЧКИ;0.00022953328232593726;0.0010500525026251313;0.9149457472873644
ПОДГУЗНИКИ & ИГРУШКИ;0.028768171384850803;0.13160658032901645;0.47372569675027404
ПОДГУЗНИКИ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.005814843152257078;0.026601330066503327;0.6153617415384044
ПОДГУЗНИКИ & КОСМЕТИКА/ГИГИЕНА;0.02846212700841622;0.13020651032551628;1.6700678017217838
ПОДГУЗНИКИ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.017521040550879878;0.08015400770038501;0.9480659553339659
ПОДГУЗНИКИ & ОБУВЬ;0.006503442999234889;0.02975148757437872;0.1942317395590059
ПОДГУЗНИКИ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0005355776587605203;0.002450122506125306;0.3767423665300912
ПОДГУЗНИКИ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.028232593726090282;0.12915645782289115;0.28865849927243287
ПОДГУЗНИКИ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;7.651109410864575e-05;0.00035001750087504374;1.5249095788122737
ПОДГУЗНИКИ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0016067329762815608;0.007350367518375919;1.1715768715265031
ПОДГУЗНИКИ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.02088752869166029;0.09555477773888695;1.1261505365619948
СОПУТСТВУЮЩИЕ ТОВАРЫ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
СОПУТСТВУЮЩИЕ ТОВАРЫ & ЖЕНСКИЕ ШТУЧКИ;0.0;0.0;0.0
СОПУТСТВУЮЩИЕ ТОВАРЫ & ИГРУШКИ;0.0033664881407804133;0.5176470588235295;1.86330131060962
СОПУТСТВУЮЩИЕ ТОВАРЫ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.000612088752869166;0.09411764705882353;2.177199375325351
СОПУТСТВУЮЩИЕ ТОВАРЫ & КОСМЕТИКА/ГИГИЕНА;0.0004590665646518745;0.07058823529411765;0.905385903134561
СОПУТСТВУЮЩИЕ ТОВАРЫ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.0006885998469778118;0.10588235294117647;1.2523822198562682
СОПУТСТВУЮЩИЕ ТОВАРЫ & ОБУВЬ;0.00038255547054322876;0.058823529411764705;0.3840277369689134
СОПУТСТВУЮЩИЕ ТОВАРЫ & ПОДГУЗНИКИ;0.0005355776587605203;0.08235294117647059;0.3767423665300912
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.0014537107880642694;0.2235294117647059;0.4995775327915024
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
